Loading model from train_sessions\train_sess_2\trained_models\lenet_pruned_7220step_0.8477accuracy.torchmodel
Initial accuracy = 0.8427
Pruning Threshold = 0.2975656557828188
Number of pruned params = 0 out of 61706 total params
Fraction of params pruned = 0.0%
Fraction of zero params = 94.70553916961073%
Accuracy after pruning = 0.8437
Iter 0, loss = 0.5319442749023438
Iter 271, loss = 0.5614646077156067
Iter 272, loss = 0.5312223434448242
Iter 273, loss = 0.5843678116798401
Iter 274, loss = 0.4508928060531616
Iter 275, loss = 0.4249768853187561
Iter 276, loss = 0.43305504322052
Iter 277, loss = 0.5640901327133179
Iter 278, loss = 0.7169219255447388
Iter 279, loss = 0.34702298045158386
Iter 280, loss = 0.6665981411933899
Iter 281, loss = 0.7500993013381958
Iter 282, loss = 0.3058554232120514
Iter 283, loss = 0.4599155783653259
Iter 284, loss = 0.4589706063270569
Iter 285, loss = 0.4058208465576172
Iter 286, loss = 0.5844517350196838
Iter 287, loss = 0.5081711411476135
Iter 288, loss = 0.4159795045852661
Iter 289, loss = 0.35505831241607666
Iter 290, loss = 0.5813859701156616
Iter 291, loss = 0.5025534629821777
Iter 292, loss = 0.36272192001342773
Iter 293, loss = 0.4048560857772827
Iter 294, loss = 0.46834465861320496
Iter 295, loss = 0.4180673658847809
Iter 296, loss = 0.702569842338562
Iter 297, loss = 0.385491281747818
Iter 298, loss = 0.4638652205467224
Iter 299, loss = 0.3518393337726593
Iter 300, loss = 0.4771823585033417
Iter 301, loss = 0.3906902074813843
Iter 302, loss = 0.534298837184906
Iter 303, loss = 0.667011022567749
Iter 304, loss = 0.4204570949077606
Iter 305, loss = 0.34547293186187744
Iter 306, loss = 0.5414841175079346
Iter 307, loss = 0.4900932013988495
Iter 308, loss = 0.5110001564025879
Iter 309, loss = 0.5262128114700317
Iter 310, loss = 0.2830919921398163
Iter 311, loss = 0.4953375458717346
Iter 312, loss = 0.8490826487541199
Iter 313, loss = 0.44789329171180725
Iter 314, loss = 0.41894733905792236
Iter 315, loss = 0.4661622941493988
Iter 316, loss = 0.7152830958366394
Iter 317, loss = 0.675008237361908
Iter 318, loss = 0.65545654296875
Iter 319, loss = 0.518770158290863
Iter 320, loss = 0.5752397179603577
Iter 321, loss = 0.33566907048225403
Iter 322, loss = 0.5013471841812134
Iter 323, loss = 0.6149505972862244
Iter 324, loss = 0.3120003640651703
Iter 325, loss = 0.6422507762908936
Iter 326, loss = 0.6768245697021484
Iter 327, loss = 0.7016521096229553
Iter 328, loss = 0.45271506905555725
Iter 329, loss = 0.5209987163543701
Iter 330, loss = 0.4089902937412262
Iter 331, loss = 0.5620411038398743
Iter 332, loss = 0.6079508662223816
Iter 333, loss = 0.3956972360610962
Iter 334, loss = 0.4603302776813507
Iter 335, loss = 0.4996837079524994
Iter 336, loss = 0.4734201431274414
Iter 337, loss = 0.6177672147750854
Iter 338, loss = 0.44045019149780273
Iter 339, loss = 0.5102302432060242
Iter 340, loss = 0.3953285813331604
Iter 341, loss = 0.5374135971069336
Iter 342, loss = 0.5412079691886902
Iter 343, loss = 0.7735170125961304
Iter 344, loss = 0.4438202381134033
Iter 345, loss = 0.4323314130306244
Iter 346, loss = 0.4780806005001068
Iter 347, loss = 0.5110291838645935
Iter 348, loss = 0.38714170455932617
Iter 349, loss = 0.541178286075592
Iter 350, loss = 0.804445207118988
Iter 351, loss = 0.6050997376441956
Iter 352, loss = 0.5798015594482422
Iter 353, loss = 0.5191522240638733
Iter 354, loss = 0.554141640663147
Iter 355, loss = 0.4017984867095947
Iter 356, loss = 0.5645725131034851
Iter 357, loss = 0.3067750930786133
Iter 358, loss = 0.28684961795806885
Iter 359, loss = 0.5152835249900818
Iter 360, loss = 0.34564709663391113
Iter 361, loss = 0.5011239051818848
Iter 362, loss = 0.7278105020523071
Iter 363, loss = 0.6603395938873291
Iter 364, loss = 0.6192716956138611
Iter 365, loss = 0.4176141619682312
Iter 366, loss = 0.4609185755252838
Iter 367, loss = 0.6157320737838745
Iter 368, loss = 0.35076913237571716
Iter 369, loss = 0.46302691102027893
Iter 370, loss = 0.4936339855194092
Iter 371, loss = 0.5759023427963257
Iter 372, loss = 0.4525124132633209
Iter 373, loss = 0.4525716006755829
Iter 374, loss = 0.39456823468208313
Iter 375, loss = 0.5249176025390625
Iter 376, loss = 0.6098378896713257
Iter 377, loss = 0.48816168308258057
Iter 378, loss = 0.2874481678009033
Iter 379, loss = 0.5553164482116699
Iter 380, loss = 0.4008404016494751
Iter 381, loss = 0.4597715139389038
Iter 382, loss = 0.6323415637016296
Iter 383, loss = 0.6065883636474609
Iter 384, loss = 0.5261372923851013
Iter 385, loss = 0.39860549569129944
Iter 386, loss = 0.40161973237991333
Iter 387, loss = 0.3833630084991455
Iter 388, loss = 0.41881152987480164
Iter 389, loss = 0.6462960839271545
Iter 390, loss = 0.4301470220088959
Iter 391, loss = 0.33788129687309265
Iter 392, loss = 0.7738345861434937
Iter 393, loss = 0.4402465522289276
Iter 394, loss = 0.5671736598014832
Iter 395, loss = 0.39202573895454407
Iter 396, loss = 0.5578743815422058
Iter 397, loss = 0.49201464653015137
Iter 398, loss = 0.783524751663208
Iter 399, loss = 0.5536754727363586
Iter 400, loss = 0.47710883617401123
Iter 401, loss = 0.4473935663700104
Iter 402, loss = 0.43843939900398254
Iter 403, loss = 0.5748423933982849
Iter 404, loss = 0.71844083070755
Iter 405, loss = 0.5018743276596069
Iter 406, loss = 0.40125560760498047
Iter 407, loss = 0.38611504435539246
Iter 408, loss = 0.46787282824516296
Iter 409, loss = 0.5485907793045044
Iter 410, loss = 0.3557441532611847
Iter 411, loss = 0.33622226119041443
Iter 412, loss = 0.4250853359699249
Iter 413, loss = 0.4272218346595764
Iter 414, loss = 0.23413169384002686
Iter 415, loss = 0.5157181024551392
Iter 416, loss = 0.6684781908988953
Iter 417, loss = 0.5968120694160461
Iter 418, loss = 0.6383942365646362
Iter 419, loss = 0.48429614305496216
Iter 420, loss = 0.4000013470649719
Iter 421, loss = 0.5782418251037598
Iter 422, loss = 0.40896371006965637
Iter 423, loss = 0.589435338973999
Iter 424, loss = 0.4632423222064972
Iter 425, loss = 0.626266598701477
Iter 426, loss = 0.46144482493400574
Iter 427, loss = 0.4899247884750366
Iter 428, loss = 0.5238211154937744
Iter 429, loss = 0.535154402256012
Iter 430, loss = 0.5937755703926086
Iter 431, loss = 0.4613950848579407
Iter 432, loss = 0.3676527142524719
Iter 433, loss = 0.5319684147834778
Iter 434, loss = 0.5095345973968506
Iter 435, loss = 0.47324803471565247
Iter 436, loss = 0.541035532951355
Iter 437, loss = 0.46397945284843445
Iter 438, loss = 0.6042219400405884
Iter 439, loss = 0.393829345703125
Iter 440, loss = 0.4021122455596924
Iter 441, loss = 0.6072255969047546
Iter 442, loss = 0.6150298714637756
Iter 443, loss = 0.47685444355010986
Iter 444, loss = 0.28015536069869995
Iter 445, loss = 0.599664032459259
Iter 446, loss = 0.32633689045906067
Iter 447, loss = 0.5692124366760254
Iter 448, loss = 0.3857875466346741
Iter 449, loss = 0.4705468714237213
Iter 450, loss = 0.5802775025367737
Iter 451, loss = 0.2801654040813446
Iter 452, loss = 0.4458026587963104
Iter 453, loss = 0.6099490523338318
Iter 454, loss = 0.4028463661670685
Iter 455, loss = 0.7316944599151611
Iter 456, loss = 0.40377891063690186
Iter 457, loss = 0.3666308522224426
Iter 458, loss = 0.35163167119026184
Iter 459, loss = 0.398993581533432
Iter 460, loss = 0.41114673018455505
Iter 461, loss = 0.4087933897972107
Iter 462, loss = 0.39694690704345703
Iter 463, loss = 0.6253392696380615
Iter 464, loss = 0.5592209100723267
Iter 465, loss = 0.3665371835231781
Iter 466, loss = 0.44981083273887634
Iter 467, loss = 0.4628176689147949
Iter 468, loss = 0.6210228204727173
Iter 469, loss = 0.340976744890213
Iter 470, loss = 0.42541539669036865
Iter 471, loss = 0.3115527331829071
Iter 472, loss = 0.3991260528564453
Iter 473, loss = 0.3663214445114136
Iter 474, loss = 0.6817522048950195
Iter 475, loss = 0.5625327825546265
Iter 476, loss = 0.4020267724990845
Iter 477, loss = 0.46800634264945984
Iter 478, loss = 0.6170409321784973
Iter 479, loss = 0.6276164054870605
Iter 480, loss = 0.26657795906066895
Iter 481, loss = 0.4183441400527954
Iter 482, loss = 0.6193757057189941
Iter 483, loss = 0.4747048020362854
Iter 484, loss = 0.4829652011394501
Iter 485, loss = 0.5259562134742737
Iter 486, loss = 0.48023703694343567
Iter 487, loss = 0.6334695219993591
Iter 488, loss = 0.39932727813720703
Iter 489, loss = 0.3625785708427429
Iter 490, loss = 0.47541874647140503
Iter 491, loss = 0.45102426409721375
Iter 492, loss = 0.49537578225135803
Iter 493, loss = 0.33653467893600464
Iter 494, loss = 0.6780200004577637
Iter 495, loss = 0.5016428232192993
Iter 496, loss = 0.35081765055656433
Iter 497, loss = 0.41464143991470337
Iter 498, loss = 0.5317965745925903
Iter 499, loss = 0.6079530119895935
Iter 500, loss = 0.4090726375579834
Iter 501, loss = 0.46629244089126587
Iter 502, loss = 0.38508784770965576
Iter 503, loss = 0.401795357465744
Iter 504, loss = 0.39832401275634766
Iter 505, loss = 0.38606974482536316
Iter 506, loss = 0.41631215810775757
Iter 507, loss = 0.3986092805862427
Iter 508, loss = 0.46969592571258545
Iter 509, loss = 0.5098223686218262
Iter 510, loss = 0.3953056335449219
Iter 511, loss = 0.5367770195007324
Iter 512, loss = 0.5700401663780212
Iter 513, loss = 0.4665296971797943
Iter 514, loss = 0.4436745345592499
Iter 515, loss = 0.6994765400886536
Iter 516, loss = 0.6416958570480347
Iter 517, loss = 0.24665823578834534
Iter 518, loss = 0.47295844554901123
Iter 519, loss = 0.564721405506134
Iter 520, loss = 0.6122419834136963
Iter 521, loss = 0.5678945183753967
Iter 522, loss = 0.591058075428009
Iter 523, loss = 0.5181861519813538
Iter 524, loss = 0.37909996509552
Iter 525, loss = 0.510333776473999
Iter 526, loss = 0.532337486743927
Iter 527, loss = 0.6152074337005615
Iter 528, loss = 0.5133922100067139
Iter 529, loss = 0.39416617155075073
Iter 530, loss = 0.5988907814025879
Iter 531, loss = 0.5780879259109497
Iter 532, loss = 0.6043586730957031
Iter 533, loss = 0.639533281326294
Iter 534, loss = 0.7081784009933472
Iter 535, loss = 0.4540306031703949
Iter 536, loss = 0.482479453086853
Iter 537, loss = 0.5240727066993713
Iter 538, loss = 0.6166990995407104
Iter 539, loss = 0.49603071808815
Iter 540, loss = 0.6700732111930847
Iter 541, loss = 0.6971708536148071
Iter 542, loss = 0.2691505551338196
Iter 543, loss = 0.4111119508743286
Iter 544, loss = 0.4547072947025299
Iter 545, loss = 0.2891201972961426
Iter 546, loss = 0.4146263599395752
Iter 547, loss = 0.5891802310943604
Iter 548, loss = 0.7142365574836731
Iter 549, loss = 0.4268248677253723
Iter 550, loss = 0.5964853167533875
Iter 551, loss = 0.6379833817481995
Iter 552, loss = 0.5575243830680847
Iter 553, loss = 0.4538927674293518
Iter 554, loss = 0.6227476596832275
Iter 555, loss = 0.6415210366249084
Iter 556, loss = 0.38731008768081665
Iter 557, loss = 0.4652160108089447
Iter 558, loss = 0.4960719645023346
Iter 559, loss = 0.5852335691452026
Iter 560, loss = 0.45493119955062866
Iter 561, loss = 0.5392249822616577
Iter 562, loss = 0.4983246624469757
Iter 563, loss = 0.3933771848678589
Iter 564, loss = 0.321196049451828
Iter 565, loss = 0.33473801612854004
Iter 566, loss = 0.3128895163536072
Iter 567, loss = 0.5331605076789856
Iter 568, loss = 0.8300904631614685
Iter 569, loss = 0.5069772601127625
Iter 570, loss = 0.49594396352767944
Iter 571, loss = 0.4065394997596741
Iter 572, loss = 0.3806856572628021
Iter 573, loss = 0.658265233039856
Iter 574, loss = 0.5894092321395874
Iter 575, loss = 0.5546374320983887
Iter 576, loss = 0.5712037682533264
Iter 577, loss = 0.3066827058792114
Iter 578, loss = 0.40585705637931824
Iter 579, loss = 0.5684074759483337
Iter 580, loss = 0.519576370716095
Iter 581, loss = 0.4301857650279999
Iter 582, loss = 0.5187544226646423
Iter 583, loss = 0.6646457314491272
Iter 584, loss = 0.5690996050834656
Iter 585, loss = 0.48761695623397827
Iter 586, loss = 0.40907058119773865
Iter 587, loss = 0.47431981563568115
Iter 588, loss = 0.6098446249961853
Iter 589, loss = 0.532164990901947
Iter 590, loss = 0.6685723066329956
Iter 591, loss = 0.2621421813964844
Iter 592, loss = 0.46657004952430725
Iter 593, loss = 0.3873693346977234
Iter 594, loss = 0.5986716747283936
Iter 595, loss = 0.37170031666755676
Iter 596, loss = 0.6034361124038696
Iter 597, loss = 0.642043948173523
Iter 598, loss = 0.3872638940811157
Iter 599, loss = 0.6270588636398315
Iter 600, loss = 0.3724344074726105
Iter 601, loss = 0.6361579298973083
Iter 602, loss = 0.5873331427574158
Iter 603, loss = 0.72613126039505
Iter 604, loss = 0.38476240634918213
Iter 605, loss = 0.6592553853988647
Iter 606, loss = 0.4717702269554138
Iter 607, loss = 0.47163769602775574
Iter 608, loss = 0.5133265256881714
Iter 609, loss = 0.5994484424591064
Iter 610, loss = 0.42413845658302307
Iter 611, loss = 0.4102712571620941
Iter 612, loss = 0.3839986324310303
Iter 613, loss = 0.7272710204124451
Iter 614, loss = 0.5718497633934021
Iter 615, loss = 0.5367847681045532
Iter 616, loss = 0.4729219973087311
Iter 617, loss = 0.5722564458847046
Iter 618, loss = 0.6432605981826782
Iter 619, loss = 0.4285401701927185
Iter 620, loss = 0.4082055687904358
Iter 621, loss = 0.6926378011703491
Iter 622, loss = 0.3383762538433075
Iter 623, loss = 0.527263879776001
Iter 624, loss = 0.30533623695373535
Iter 625, loss = 0.507737934589386
Iter 626, loss = 0.4783037304878235
Iter 627, loss = 0.598380446434021
Iter 628, loss = 0.4398449659347534
Iter 629, loss = 0.5537903904914856
Iter 630, loss = 0.508209764957428
Iter 631, loss = 0.45610955357551575
Iter 632, loss = 0.20643314719200134
Iter 633, loss = 0.5131335258483887
Iter 634, loss = 0.3491954207420349
Iter 635, loss = 0.6554397344589233
Iter 636, loss = 0.481296181678772
Iter 637, loss = 0.518733024597168
Iter 638, loss = 0.5867817401885986
Iter 639, loss = 0.5405009388923645
Iter 640, loss = 0.5247936844825745
Iter 641, loss = 0.4241967797279358
Iter 642, loss = 0.38295337557792664
Iter 643, loss = 0.5448882579803467
Iter 644, loss = 0.37328118085861206
Iter 645, loss = 0.6320099234580994
Iter 646, loss = 0.5237176418304443
Iter 647, loss = 0.42244505882263184
Iter 648, loss = 0.5726705193519592
Iter 649, loss = 0.295482873916626
Iter 650, loss = 0.44515106081962585
Iter 651, loss = 0.5773751735687256
Iter 652, loss = 0.48094791173934937
Iter 653, loss = 0.3684981167316437
Iter 654, loss = 0.5489512085914612
Iter 655, loss = 0.5006456971168518
Iter 656, loss = 0.5737252235412598
Iter 657, loss = 0.7031659483909607
Iter 658, loss = 0.4455874562263489
Iter 659, loss = 0.3786691427230835
Iter 660, loss = 0.49980428814888
Iter 661, loss = 0.6754996180534363
Iter 662, loss = 0.38842910528182983
Iter 663, loss = 0.37182071805000305
Iter 664, loss = 0.39578238129615784
Iter 665, loss = 0.5058073997497559
Iter 666, loss = 0.4918668568134308
Iter 667, loss = 0.25027042627334595
Iter 668, loss = 0.4628292918205261
Iter 669, loss = 0.48228928446769714
Iter 670, loss = 0.29749175906181335
Iter 671, loss = 0.6159874796867371
Iter 672, loss = 0.5118391513824463
Iter 673, loss = 0.5562166571617126
Iter 674, loss = 0.4439985752105713
Iter 675, loss = 0.4588688910007477
Iter 676, loss = 0.3681853115558624
Iter 677, loss = 0.44302383065223694
Iter 678, loss = 0.48745331168174744
Iter 679, loss = 0.43876829743385315
Iter 680, loss = 0.3817285895347595
Iter 681, loss = 0.5740600228309631
Iter 682, loss = 0.5323176980018616
Iter 683, loss = 0.38284286856651306
Iter 684, loss = 0.45541802048683167
Iter 685, loss = 0.7556676268577576
Iter 686, loss = 0.527574896812439
Iter 687, loss = 0.3611113131046295
Iter 688, loss = 0.3164319097995758
Iter 689, loss = 0.30206161737442017
Iter 690, loss = 0.42822039127349854
Iter 691, loss = 0.3712025582790375
Iter 692, loss = 0.7618828415870667
Iter 693, loss = 0.3896603584289551
Iter 694, loss = 0.5557045936584473
Iter 695, loss = 0.5152450799942017
Iter 696, loss = 0.4544289708137512
Iter 697, loss = 0.39859217405319214
Iter 698, loss = 0.5955922603607178
Iter 699, loss = 0.3399241268634796
Iter 700, loss = 0.6566317677497864
Iter 701, loss = 0.5516115427017212
Iter 702, loss = 0.5857133269309998
Iter 703, loss = 0.3271252512931824
Iter 704, loss = 0.2817469537258148
Iter 705, loss = 0.5534230470657349
Iter 706, loss = 0.714990496635437
Iter 707, loss = 0.3062649369239807
Iter 708, loss = 0.31362825632095337
Iter 709, loss = 0.4649331569671631
Iter 710, loss = 0.5276889204978943
Iter 711, loss = 0.6254319548606873
Iter 712, loss = 0.46848729252815247
Iter 713, loss = 0.6599434018135071
Iter 714, loss = 0.33594104647636414
Iter 715, loss = 0.5598540902137756
Iter 716, loss = 0.5443146824836731
Iter 717, loss = 0.40204617381095886
Iter 718, loss = 0.6185501217842102
Iter 719, loss = 0.38785210251808167
Iter 720, loss = 0.668306291103363
Iter 721, loss = 0.35508379340171814
Iter 722, loss = 0.27517446875572205
